"","transect","year","site","Source","plot","treat","Jday","visit","plant","tbo","Ln1","Ln2","Ln3","Fr1","Flwr1","B1","Fr2","Flwr2","B2","failF","final.fate","DEm.est","DEm.estplotav","D1stFlw.ob","D1stFlw.est","D1stSp.ob","day.perLnplotav","subplotID","plotID"
"144","NK",2011,"L","H",2,"TR",213,6,1.2,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,202,201.5,209,3.17,"NK.L.2.H","NK.L.2"
"145","NK",2011,"L","H",2,"TR",178,1,1.3,NA,4,"",NA,NA,0,NA,NA,NA,NA,NA,"new",164,165,202,201.5,209,3.17,"NK.L.2.H","NK.L.2"
"146","NK",2011,"L","H",2,"TR",188,2,1.3,NA,6,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,202,201.5,209,3.17,"NK.L.2.H","NK.L.2"
"147","NK",2011,"L","H",2,"TR",196,3,1.3,NA,NA,"",NA,NA,0,3,NA,NA,NA,NA,".",NA,NA,202,201.5,209,3.17,"NK.L.2.H","NK.L.2"
"148","NK",2011,"L","H",2,"TR",202,4,1.3,NA,8,"yes",NA,NA,2,1,NA,NA,NA,NA,".",NA,NA,202,201.5,209,3.17,"NK.L.2.H","NK.L.2"
"149","NK",2011,"L","H",2,"TR",209,5,1.3,NA,NA,"",NA,3,0,NA,NA,NA,NA,NA,".",NA,NA,202,201.5,209,3.17,"NK.L.2.H","NK.L.2"
"150","NK",2011,"L","H",2,"TR",213,6,1.3,NA,NA,"",NA,3,0,NA,NA,NA,NA,NA,".",NA,NA,202,201.5,209,3.17,"NK.L.2.H","NK.L.2"
"151","NK",2011,"L","H",2,"TR",216,7,1.3,NA,7,"",NA,3,0,NA,NA,NA,NA,NA,".",NA,NA,202,201.5,209,3.17,"NK.L.2.H","NK.L.2"
"152","NK",2011,"L","H",2,"TR",226,8,1.3,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,202,201.5,209,3.17,"NK.L.2.H","NK.L.2"
"153","NK",2011,"L","H",2,"TR",178,1,3.1,NA,6,"",NA,NA,0,NA,NA,NA,NA,NA,"new",157,159,196,194.5,202,3.17,"NK.L.2.H","NK.L.2"
"154","NK",2011,"L","H",2,"TR",188,2,3.1,NA,9,"6",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,196,194.5,202,3.17,"NK.L.2.H","NK.L.2"
"155","NK",2011,"L","H",2,"TR",196,3,3.1,NA,NA,"",NA,NA,4,4,NA,NA,NA,NA,".",NA,NA,196,194.5,202,3.17,"NK.L.2.H","NK.L.2"
"156","NK",2011,"L","H",2,"TR",202,4,3.1,NA,11,"14",NA,4,3,2,NA,1,5,NA,".",NA,NA,196,194.5,202,3.17,"NK.L.2.H","NK.L.2"
"157","NK",2011,"L","H",2,"TR",209,5,3.1,NA,NA,"",NA,8,1,NA,2,3,1,NA,".",NA,NA,196,194.5,202,3.17,"NK.L.2.H","NK.L.2"
"158","NK",2011,"L","H",2,"TR",213,6,3.1,NA,NA,"",NA,9,0,NA,5,1,NA,NA,".",NA,NA,196,194.5,202,3.17,"NK.L.2.H","NK.L.2"
"159","NK",2011,"L","H",2,"TR",216,7,3.1,NA,12,"14",NA,8,0,NA,6,NA,NA,NA,".",NA,NA,196,194.5,202,3.17,"NK.L.2.H","NK.L.2"
"160","NK",2011,"L","H",2,"TR",226,8,3.1,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,196,194.5,202,3.17,"NK.L.2.H","NK.L.2"
"161","NK",2011,"L","H",2,"TR",178,1,4.1,NA,6,"",NA,NA,0,NA,NA,NA,NA,NA,"new",157,159,202,199.5,202,3.17,"NK.L.2.H","NK.L.2"
"162","NK",2011,"L","H",2,"TR",188,2,4.1,NA,9,"4",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,202,199.5,202,3.17,"NK.L.2.H","NK.L.2"
"163","NK",2011,"L","H",2,"TR",196,3,4.1,NA,9,"5",NA,NA,0,5,NA,NA,NA,NA,".",NA,NA,202,199.5,202,3.17,"NK.L.2.H","NK.L.2"
"164","NK",2011,"L","H",2,"TR",202,4,4.1,NA,9,"6",NA,3,3,2,NA,NA,1,NA,".",NA,NA,202,199.5,202,3.17,"NK.L.2.H","NK.L.2"
"165","NK",2011,"L","H",2,"TR",209,5,4.1,NA,NA,"",NA,7,0,NA,NA,NA,1,NA,".",NA,NA,202,199.5,202,3.17,"NK.L.2.H","NK.L.2"
"166","NK",2011,"L","H",2,"TR",213,6,4.1,NA,NA,"",NA,7,0,NA,NA,1,NA,NA,".",NA,NA,202,199.5,202,3.17,"NK.L.2.H","NK.L.2"
"167","NK",2011,"L","H",2,"TR",216,7,4.1,NA,12,"6",NA,6,0,NA,1,NA,NA,NA,".",NA,NA,202,199.5,202,3.17,"NK.L.2.H","NK.L.2"
"168","NK",2011,"L","H",2,"TR",226,8,4.1,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,202,199.5,202,3.17,"NK.L.2.H","NK.L.2"
"169","NK",2011,"L","H",2,"TR",178,1,5.1,NA,4,"",NA,NA,0,NA,NA,NA,NA,NA,"new",164,165,202,201.5,209,3.17,"NK.L.2.H","NK.L.2"
"170","NK",2011,"L","H",2,"TR",188,2,5.1,NA,8,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,202,201.5,209,3.17,"NK.L.2.H","NK.L.2"
"171","NK",2011,"L","H",2,"TR",196,3,5.1,NA,NA,"",NA,NA,0,4,NA,NA,NA,NA,".",NA,NA,202,201.5,209,3.17,"NK.L.2.H","NK.L.2"
"172","NK",2011,"L","H",2,"TR",202,4,5.1,NA,11,"3",NA,NA,2,4,NA,NA,NA,NA,".",NA,NA,202,201.5,209,3.17,"NK.L.2.H","NK.L.2"
"173","NK",2011,"L","H",2,"TR",209,5,5.1,NA,NA,"",NA,2,4,NA,NA,NA,NA,NA,".",NA,NA,202,201.5,209,3.17,"NK.L.2.H","NK.L.2"
"174","NK",2011,"L","H",2,"TR",213,6,5.1,NA,NA,"",NA,6,0,NA,NA,NA,NA,NA,".",NA,NA,202,201.5,209,3.17,"NK.L.2.H","NK.L.2"
"175","NK",2011,"L","H",2,"TR",216,7,5.1,NA,11,"3",NA,5,0,NA,NA,NA,NA,NA,".",NA,NA,202,201.5,209,3.17,"NK.L.2.H","NK.L.2"
"176","NK",2011,"L","H",2,"TR",226,8,5.1,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,202,201.5,209,3.17,"NK.L.2.H","NK.L.2"
"177","NK",2011,"L","L",3,"TR",188,1,1.1,NA,6,"",NA,NA,0,NA,NA,NA,NA,NA,"new",NA,NA,216,215,216,3.13,"NK.L.3.L","NK.L.3"
"178","NK",2011,"L","L",3,"TR",196,2,1.1,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,216,215,216,3.13,"NK.L.3.L","NK.L.3"
"179","NK",2011,"L","L",3,"TR",202,3,1.1,NA,10,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,216,215,216,3.13,"NK.L.3.L","NK.L.3"
"180","NK",2011,"L","L",3,"TR",209,4,1.1,NA,NA,"",NA,NA,0,2,NA,NA,NA,NA,".",NA,NA,216,215,216,3.13,"NK.L.3.L","NK.L.3"
"181","NK",2011,"L","L",3,"TR",216,5,1.1,NA,12,"",NA,1,2,5,NA,NA,NA,NA,".",NA,NA,216,215,216,3.13,"NK.L.3.L","NK.L.3"
"182","NK",2011,"L","L",3,"TR",226,6,1.1,NA,13,"",NA,6,3,1,NA,NA,NA,NA,".",NA,NA,216,215,216,3.13,"NK.L.3.L","NK.L.3"
"183","NK",2011,"L","L",3,"TR",230,7,1.1,NA,14,"",NA,8,2,NA,NA,NA,NA,NA,".",NA,NA,216,215,216,3.13,"NK.L.3.L","NK.L.3"
"184","NK",2011,"L","L",3,"TR",240,8,1.1,NA,16,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,216,215,216,3.13,"NK.L.3.L","NK.L.3"
"185","NK",2011,"L","L",3,"TR",244,9,1.1,NA,16,"",NA,10,0,NA,NA,NA,NA,NA,"1",NA,NA,216,215,216,3.13,"NK.L.3.L","NK.L.3"
"186","NK",2011,"L","L",3,"TR",178,1,1.4,NA,4,"",NA,NA,0,NA,NA,NA,NA,NA,"new",167,165,NA,NA,NA,3.13,"NK.L.3.L","NK.L.3"
"187","NK",2011,"L","L",3,"TR",188,2,1.4,NA,7,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,3.13,"NK.L.3.L","NK.L.3"
"188","NK",2011,"L","L",3,"TR",196,3,1.4,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,3.13,"NK.L.3.L","NK.L.3"
"189","NK",2011,"L","L",3,"TR",178,1,1.5,NA,5,"",NA,NA,0,NA,NA,NA,NA,NA,"new",164,162,216,215.5,NA,3.13,"NK.L.3.L","NK.L.3"
"190","NK",2011,"L","L",3,"TR",188,2,1.5,NA,7,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,216,215.5,NA,3.13,"NK.L.3.L","NK.L.3"
"191","NK",2011,"L","L",3,"TR",196,3,1.5,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,216,215.5,NA,3.13,"NK.L.3.L","NK.L.3"
"192","NK",2011,"L","L",3,"TR",202,4,1.5,NA,12,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,216,215.5,NA,3.13,"NK.L.3.L","NK.L.3"
"193","NK",2011,"L","L",3,"TR",209,5,1.5,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,216,215.5,NA,3.13,"NK.L.3.L","NK.L.3"
"194","NK",2011,"L","L",3,"TR",216,6,1.5,NA,15,"",NA,NA,2,2,NA,NA,NA,NA,".",NA,NA,216,215.5,NA,3.13,"NK.L.3.L","NK.L.3"
"195","NK",2011,"L","L",3,"TR",226,7,1.5,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,216,215.5,NA,3.13,"NK.L.3.L","NK.L.3"
"196","NK",2011,"L","L",3,"TR",188,1,3.1,NA,7,"",NA,NA,0,NA,NA,NA,NA,NA,"new",NA,NA,209,208,216,3.13,"NK.L.3.L","NK.L.3"
"197","NK",2011,"L","L",3,"TR",196,2,3.1,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,209,208,216,3.13,"NK.L.3.L","NK.L.3"
"198","NK",2011,"L","L",3,"TR",202,3,3.1,NA,13,"",NA,NA,0,3,NA,NA,NA,NA,".",NA,NA,209,208,216,3.13,"NK.L.3.L","NK.L.3"
"199","NK",2011,"L","L",3,"TR",209,4,3.1,NA,NA,"",NA,NA,3,5,NA,NA,NA,NA,".",NA,NA,209,208,216,3.13,"NK.L.3.L","NK.L.3"
"200","NK",2011,"L","L",3,"TR",216,5,3.1,NA,13,"4",NA,4,3,NA,NA,1,1,NA,".",NA,NA,209,208,216,3.13,"NK.L.3.L","NK.L.3"
"201","NK",2011,"L","L",3,"TR",226,6,3.1,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,209,208,216,3.13,"NK.L.3.L","NK.L.3"
"202","NK",2011,"L","L",3,"TR",188,1,3.3,1,6,"",NA,NA,0,NA,NA,NA,NA,NA,"new",NA,NA,NA,NA,NA,3.13,"NK.L.3.L","NK.L.3"
"203","NK",2011,"L","L",3,"TR",196,2,3.3,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,3.13,"NK.L.3.L","NK.L.3"
"204","NK",2011,"L","L",3,"TR",202,3,3.3,1,6,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,3.13,"NK.L.3.L","NK.L.3"
"205","NK",2011,"L","L",3,"TR",209,4,3.3,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,3.13,"NK.L.3.L","NK.L.3"
"206","NK",2011,"L","L",3,"TR",216,5,3.3,1,5,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,3.13,"NK.L.3.L","NK.L.3"
"207","NK",2011,"L","L",3,"TR",226,6,3.3,1,3,"2",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,3.13,"NK.L.3.L","NK.L.3"
"208","NK",2011,"L","L",3,"TR",230,7,3.3,1,5,"2",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,3.13,"NK.L.3.L","NK.L.3"
"209","NK",2011,"L","L",3,"TR",240,8,3.3,1,5,"2",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,3.13,"NK.L.3.L","NK.L.3"
"210","NK",2011,"L","L",3,"TR",244,9,3.3,1,5,"2",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,3.13,"NK.L.3.L","NK.L.3"
"211","NK",2011,"L","L",3,"TR",188,1,4.1,NA,4,"",NA,NA,0,NA,NA,NA,NA,NA,"new",NA,NA,NA,NA,NA,3.13,"NK.L.3.L","NK.L.3"
"212","NK",2011,"L","L",3,"TR",196,2,4.1,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,3.13,"NK.L.3.L","NK.L.3"
"213","NK",2011,"L","L",3,"TR",178,1,5.1,NA,5,"",NA,NA,0,NA,NA,NA,NA,NA,"new",164,162,202,202,209,3.13,"NK.L.3.L","NK.L.3"
"214","NK",2011,"L","L",3,"TR",188,2,5.1,NA,10,"10",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,202,202,209,3.13,"NK.L.3.L","NK.L.3"
"215","NK",2011,"L","L",3,"TR",196,3,5.1,NA,NA,"",NA,NA,0,3,NA,NA,NA,NA,".",NA,NA,202,202,209,3.13,"NK.L.3.L","NK.L.3"
"216","NK",2011,"L","L",3,"TR",202,4,5.1,NA,16,"26",NA,NA,1,7,NA,NA,3,NA,".",NA,NA,202,202,209,3.13,"NK.L.3.L","NK.L.3"
"217","NK",2011,"L","L",3,"TR",209,5,5.1,NA,NA,"",NA,2,6,4,NA,3,7,NA,".",NA,NA,202,202,209,3.13,"NK.L.3.L","NK.L.3"
"218","NK",2011,"L","L",3,"TR",216,6,5.1,NA,16,"26",NA,8,3,NA,7,3,NA,NA,".",NA,NA,202,202,209,3.13,"NK.L.3.L","NK.L.3"
"219","NK",2011,"L","L",3,"TR",226,7,5.1,1,7,">8",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,202,202,209,3.13,"NK.L.3.L","NK.L.3"
"220","NK",2011,"L","L",3,"TR",230,8,5.1,1,7,">8",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,202,202,209,3.13,"NK.L.3.L","NK.L.3"
"221","NK",2011,"L","L",3,"TR",240,9,5.1,1,6,">2",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,202,202,209,3.13,"NK.L.3.L","NK.L.3"
"222","NK",2011,"L","L",3,"TR",178,1,5.2,NA,5,"",NA,NA,0,NA,NA,NA,NA,NA,"new",164,162,202,201,209,3.13,"NK.L.3.L","NK.L.3"
"223","NK",2011,"L","L",3,"TR",188,2,5.2,NA,9,"4",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,202,201,209,3.13,"NK.L.3.L","NK.L.3"
"224","NK",2011,"L","L",3,"TR",202,3,5.2,NA,14,"14",NA,NA,3,5,NA,NA,3,NA,".",NA,NA,202,201,209,3.13,"NK.L.3.L","NK.L.3"
"225","NK",2011,"L","L",3,"TR",209,4,5.2,NA,NA,"",NA,4,6,3,NA,2,3,NA,".",NA,NA,202,201,209,3.13,"NK.L.3.L","NK.L.3"
"226","NK",2011,"L","L",3,"TR",216,5,5.2,NA,14,"",NA,8,0,1,5,NA,NA,NA,".",NA,NA,202,201,209,3.13,"NK.L.3.L","NK.L.3"
"227","NK",2011,"L","L",3,"TR",226,6,5.2,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,202,201,209,3.13,"NK.L.3.L","NK.L.3"
"228","NK",2011,"L","M",3,"TR",178,1,1.4,NA,6,"",NA,NA,0,NA,NA,NA,NA,NA,"new",159,159,196,195.5,202,3.13,"NK.L.3.M","NK.L.3"
"229","NK",2011,"L","M",3,"TR",188,2,1.4,NA,10,"4",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,196,195.5,202,3.13,"NK.L.3.M","NK.L.3"
"230","NK",2011,"L","M",3,"TR",196,3,1.4,NA,NA,"",NA,NA,2,3,NA,NA,NA,NA,".",NA,NA,196,195.5,202,3.13,"NK.L.3.M","NK.L.3"
"231","NK",2011,"L","M",3,"TR",202,4,1.4,NA,11,"4",NA,3,1,NA,NA,NA,NA,NA,".",NA,NA,196,195.5,202,3.13,"NK.L.3.M","NK.L.3"
"232","NK",2011,"L","M",3,"TR",209,5,1.4,NA,NA,"",NA,5,0,NA,NA,NA,NA,NA,".",NA,NA,196,195.5,202,3.13,"NK.L.3.M","NK.L.3"
"233","NK",2011,"L","M",3,"TR",213,6,1.4,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,196,195.5,202,3.13,"NK.L.3.M","NK.L.3"
"234","NK",2011,"L","M",3,"TR",188,1,2.3,NA,7,"",NA,NA,0,NA,NA,NA,NA,NA,"new",NA,NA,202,202,209,3.13,"NK.L.3.M","NK.L.3"
"235","NK",2011,"L","M",3,"TR",196,2,2.3,NA,NA,"",NA,NA,0,2,NA,NA,NA,NA,".",NA,NA,202,202,209,3.13,"NK.L.3.M","NK.L.3"
"236","NK",2011,"L","M",3,"TR",202,3,2.3,NA,10,"2",NA,NA,1,1,NA,NA,NA,NA,".",NA,NA,202,202,209,3.13,"NK.L.3.M","NK.L.3"
"237","NK",2011,"L","M",3,"TR",209,4,2.3,NA,NA,"",NA,2,0,NA,NA,NA,NA,NA,".",NA,NA,202,202,209,3.13,"NK.L.3.M","NK.L.3"
"238","NK",2011,"L","M",3,"TR",213,5,2.3,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,202,202,209,3.13,"NK.L.3.M","NK.L.3"
"239","NK",2011,"L","M",3,"TR",178,1,2.5,NA,8,"",NA,NA,0,NA,NA,NA,NA,NA,"new",152,153,196,195.5,NA,3.13,"NK.L.3.M","NK.L.3"
"240","NK",2011,"L","M",3,"TR",188,2,2.5,NA,11,"10",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,196,195.5,NA,3.13,"NK.L.3.M","NK.L.3"
"241","NK",2011,"L","M",3,"TR",196,3,2.5,NA,NA,"",NA,NA,2,5,NA,NA,NA,NA,".",NA,NA,196,195.5,NA,3.13,"NK.L.3.M","NK.L.3"
"242","NK",2011,"L","M",3,"TR",202,4,2.5,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,196,195.5,NA,3.13,"NK.L.3.M","NK.L.3"
"243","NK",2011,"L","M",3,"TR",178,1,3.2,NA,7,"",NA,NA,0,NA,NA,NA,NA,NA,"new",156,156,196,195,226,3.13,"NK.L.3.M","NK.L.3"
"244","NK",2011,"L","M",3,"TR",188,2,3.2,NA,11,"7",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,196,195,226,3.13,"NK.L.3.M","NK.L.3"
"245","NK",2011,"L","M",3,"TR",196,3,3.2,NA,NA,"",NA,NA,3,4,NA,NA,NA,NA,".",NA,NA,196,195,226,3.13,"NK.L.3.M","NK.L.3"
"246","NK",2011,"L","M",3,"TR",202,4,3.2,1,4,"7",NA,NA,0,NA,NA,NA,1,NA,".",NA,NA,196,195,226,3.13,"NK.L.3.M","NK.L.3"
"247","NK",2011,"L","M",3,"TR",209,5,3.2,1,4,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,196,195,226,3.13,"NK.L.3.M","NK.L.3"
"248","NK",2011,"L","M",3,"TR",213,6,3.2,1,4,"",NA,NA,0,NA,NA,1,NA,NA,".",NA,NA,196,195,226,3.13,"NK.L.3.M","NK.L.3"
"249","NK",2011,"L","M",3,"TR",216,7,3.2,1,4,"11",NA,NA,0,NA,NA,1,NA,NA,".",NA,NA,196,195,226,3.13,"NK.L.3.M","NK.L.3"
"250","NK",2011,"L","M",3,"TR",226,8,3.2,1,5,"13","5",1,0,2,NA,NA,NA,NA,".",NA,NA,196,195,226,3.13,"NK.L.3.M","NK.L.3"
"251","NK",2011,"L","M",3,"TR",230,9,3.2,1,7,">3","3",NA,0,NA,NA,NA,NA,NA,".",NA,NA,196,195,226,3.13,"NK.L.3.M","NK.L.3"
"252","NK",2011,"L","M",3,"TR",240,10,3.2,1,5,"",NA,NA,0,NA,1,2,NA,NA,".",NA,NA,196,195,226,3.13,"NK.L.3.M","NK.L.3"
"253","NK",2011,"L","M",3,"TR",244,11,3.2,1,5,">9","8",NA,0,NA,NA,NA,NA,NA,"1",NA,NA,196,195,226,3.13,"NK.L.3.M","NK.L.3"
"254","NK",2011,"L","M",3,"TR",178,1,3.3,NA,5,"",NA,NA,0,NA,NA,NA,NA,NA,"new",162,162,NA,NA,NA,3.13,"NK.L.3.M","NK.L.3"
"255","NK",2011,"L","M",3,"TR",188,2,3.3,NA,9,"1",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,3.13,"NK.L.3.M","NK.L.3"
"256","NK",2011,"L","M",3,"TR",196,3,3.3,NA,NA,"",NA,NA,0,2,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,3.13,"NK.L.3.M","NK.L.3"
"257","NK",2011,"L","M",3,"TR",202,4,3.3,1,4,"6",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,3.13,"NK.L.3.M","NK.L.3"
"258","NK",2011,"L","M",3,"TR",209,5,3.3,1,4,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,3.13,"NK.L.3.M","NK.L.3"
"259","NK",2011,"L","M",3,"TR",213,6,3.3,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,3.13,"NK.L.3.M","NK.L.3"
"260","NK",2011,"L","M",3,"TR",216,7,3.3,1,6,"7",NA,NA,0,2,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,3.13,"NK.L.3.M","NK.L.3"
"261","NK",2011,"L","M",3,"TR",226,8,3.3,1,6,"6","5",NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,3.13,"NK.L.3.M","NK.L.3"
"262","NK",2011,"L","M",3,"TR",240,9,3.3,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,3.13,"NK.L.3.M","NK.L.3"
"263","NK",2011,"L","M",3,"TR",244,10,3.3,1,7,">7","11",NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,3.13,"NK.L.3.M","NK.L.3"
"264","NK",2011,"L","M",3,"TR",188,1,3.5,NA,9,"5",NA,NA,0,NA,NA,NA,NA,NA,"new",NA,NA,196,195.5,202,3.13,"NK.L.3.M","NK.L.3"
"265","NK",2011,"L","M",3,"TR",196,2,3.5,NA,NA,"",NA,NA,2,1,NA,NA,NA,NA,".",NA,NA,196,195.5,202,3.13,"NK.L.3.M","NK.L.3"
"266","NK",2011,"L","M",3,"TR",202,3,3.5,NA,9,"2",NA,2,0,NA,NA,NA,NA,NA,".",NA,NA,196,195.5,202,3.13,"NK.L.3.M","NK.L.3"
"267","NK",2011,"L","M",3,"TR",209,4,3.5,NA,NA,"",NA,3,0,NA,NA,NA,NA,NA,".",NA,NA,196,195.5,202,3.13,"NK.L.3.M","NK.L.3"
"268","NK",2011,"L","M",3,"TR",213,5,3.5,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,196,195.5,202,3.13,"NK.L.3.M","NK.L.3"
"269","NK",2011,"L","M",3,"TR",178,1,5.2,NA,6,"",NA,NA,0,NA,NA,NA,NA,1,"new",159,159,240,238,NA,3.13,"NK.L.3.M","NK.L.3"
"270","NK",2011,"L","M",3,"TR",188,2,5.2,NA,7,"",NA,NA,0,NA,NA,NA,NA,1,".",NA,NA,240,238,NA,3.13,"NK.L.3.M","NK.L.3"
"271","NK",2011,"L","M",3,"TR",196,3,5.2,NA,NA,"",NA,NA,0,NA,NA,NA,NA,1,".",NA,NA,240,238,NA,3.13,"NK.L.3.M","NK.L.3"
"272","NK",2011,"L","M",3,"TR",202,4,5.2,NA,8,"2",NA,NA,0,1,NA,NA,NA,1,".",NA,NA,240,238,NA,3.13,"NK.L.3.M","NK.L.3"
"273","NK",2011,"L","M",3,"TR",209,5,5.2,NA,NA,"",NA,NA,0,NA,NA,NA,NA,1,".",NA,NA,240,238,NA,3.13,"NK.L.3.M","NK.L.3"
"274","NK",2011,"L","M",3,"TR",213,6,5.2,NA,NA,"",NA,NA,0,NA,NA,NA,NA,1,".",NA,NA,240,238,NA,3.13,"NK.L.3.M","NK.L.3"
"275","NK",2011,"L","M",3,"TR",216,7,5.2,NA,8,"4",NA,NA,0,NA,NA,NA,NA,1,".",NA,NA,240,238,NA,3.13,"NK.L.3.M","NK.L.3"
"276","NK",2011,"L","M",3,"TR",226,8,5.2,NA,8,"4",NA,NA,0,NA,NA,NA,NA,1,".",NA,NA,240,238,NA,3.13,"NK.L.3.M","NK.L.3"
"277","NK",2011,"L","M",3,"TR",240,9,5.2,NA,10,"5",NA,NA,0,NA,NA,NA,NA,1,"1",NA,NA,240,238,NA,3.13,"NK.L.3.M","NK.L.3"
"278","NK",2011,"L","M",3,"TR",178,1,5.3,NA,6,"",NA,NA,0,NA,NA,NA,NA,NA,"new",159,159,196,195.5,202,3.13,"NK.L.3.M","NK.L.3"
"279","NK",2011,"L","M",3,"TR",188,2,5.3,NA,9,"2",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,196,195.5,202,3.13,"NK.L.3.M","NK.L.3"
"280","NK",2011,"L","M",3,"TR",196,3,5.3,NA,NA,"",NA,NA,2,3,NA,NA,NA,NA,".",NA,NA,196,195.5,202,3.13,"NK.L.3.M","NK.L.3"
"281","NK",2011,"L","M",3,"TR",202,4,5.3,NA,10,"6",NA,2,2,NA,NA,NA,NA,NA,".",NA,NA,196,195.5,202,3.13,"NK.L.3.M","NK.L.3"
"282","NK",2011,"L","M",3,"TR",209,5,5.3,NA,NA,"",NA,4,0,NA,NA,NA,NA,NA,".",NA,NA,196,195.5,202,3.13,"NK.L.3.M","NK.L.3"
"283","NK",2011,"L","M",3,"TR",213,6,5.3,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,196,195.5,202,3.13,"NK.L.3.M","NK.L.3"
"284","NK",2011,"L","M",3,"TR",178,1,5.4,NA,6,"",NA,NA,0,NA,NA,NA,NA,NA,"new",159,159,196,195.5,NA,3.13,"NK.L.3.M","NK.L.3"
"285","NK",2011,"L","M",3,"TR",188,2,5.4,NA,9,"3",NA,NA,0,NA,NA,NA,NA,NA,".",NA,NA,196,195.5,NA,3.13,"NK.L.3.M","NK.L.3"
"286","NK",2011,"L","M",3,"TR",196,3,5.4,NA,NA,"",NA,NA,2,3,NA,NA,NA,NA,".",NA,NA,196,195.5,NA,3.13,"NK.L.3.M","NK.L.3"
"287","NK",2011,"L","M",3,"TR",202,4,5.4,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,196,195.5,NA,3.13,"NK.L.3.M","NK.L.3"
"288","NK",2011,"L","M",3,"TR",178,1,5.5,NA,7,"",NA,NA,0,NA,NA,NA,NA,NA,"new",156,156,196,195,NA,3.13,"NK.L.3.M","NK.L.3"
